precision,language,idx,nll,chars
bf16,Telugu,237,201.2254638671875,208
bf16,Telugu,238,253.3939208984375,211
bf16,Telugu,239,195.72674560546875,165
bf16,Telugu,240,107.98869323730469,75
bf16,Telugu,241,176.04049682617188,156
bf16,Telugu,242,167.02407836914062,130
bf16,Telugu,243,158.29327392578125,154
bf16,Telugu,244,197.04339599609375,137
bf16,Telugu,245,89.94816589355469,35
bf16,Telugu,246,274.116943359375,292
bf16,Telugu,247,82.1572036743164,63
bf16,Telugu,248,166.88626098632812,128
bf16,Telugu,249,115.9608154296875,104
bf16,Telugu,250,109.42881774902344,64
bf16,Telugu,251,277.78778076171875,313
bf16,Telugu,252,65.91516876220703,42
bf16,Telugu,253,157.32122802734375,117
bf16,Telugu,254,261.4242248535156,220
bf16,Telugu,255,124.39474487304688,105
bf16,Kannada,0,260.30633544921875,184
bf16,Kannada,1,229.43121337890625,198
bf16,Kannada,2,126.45745849609375,84
bf16,Kannada,3,183.73345947265625,153
bf16,Kannada,4,165.55393981933594,156
bf16,Kannada,5,235.32420349121094,173
bf16,Kannada,6,223.8097686767578,152
bf16,Kannada,7,113.25868225097656,65
bf16,Kannada,8,248.20985412597656,170
bf16,Kannada,9,90.04994201660156,63
bf16,Kannada,10,161.48416137695312,105
bf16,Kannada,11,240.75213623046875,198
bf16,Kannada,12,125.84940338134766,103
bf16,Kannada,13,128.78712463378906,124
bf16,Kannada,14,290.7189025878906,215
bf16,Kannada,15,275.7332763671875,193
bf16,Kannada,16,301.7217712402344,243
bf16,Kannada,17,174.83908081054688,118
bf16,Kannada,18,251.47032165527344,181
bf16,Kannada,19,444.8073425292969,317
bf16,Kannada,20,142.81471252441406,98
bf16,Kannada,21,188.80978393554688,140
bf16,Kannada,22,119.14228820800781,88
bf16,Kannada,23,134.40232849121094,80
bf16,Kannada,24,118.59786224365234,81
bf16,Kannada,25,214.49783325195312,190
bf16,Kannada,26,128.14105224609375,133
bf16,Kannada,27,123.69880676269531,90
bf16,Kannada,28,128.19619750976562,65
bf16,Kannada,29,62.5470085144043,57
bf16,Kannada,30,187.50160217285156,132
bf16,Kannada,31,181.09963989257812,115
bf16,Kannada,32,179.5702667236328,107
bf16,Kannada,33,195.6690673828125,162
bf16,Kannada,34,159.9664764404297,111
bf16,Kannada,35,183.06236267089844,122
bf16,Kannada,36,253.17291259765625,191
bf16,Kannada,37,159.29257202148438,114
bf16,Kannada,38,160.981689453125,129
bf16,Kannada,39,137.08949279785156,91
bf16,Kannada,40,143.5049591064453,130
bf16,Kannada,41,326.0960693359375,297
bf16,Kannada,42,93.00163269042969,80
bf16,Kannada,43,285.7687072753906,266
bf16,Kannada,44,238.98886108398438,226
bf16,Kannada,45,111.68650817871094,105
bf16,Kannada,46,137.1903839111328,95
bf16,Kannada,47,213.58497619628906,205
bf16,Kannada,48,173.87118530273438,160
bf16,Kannada,49,165.69903564453125,148
bf16,Kannada,50,160.51756286621094,131
bf16,Kannada,51,321.7201232910156,319
bf16,Kannada,52,181.65713500976562,188
bf16,Kannada,53,175.05699157714844,189
bf16,Kannada,54,228.076416015625,196
bf16,Kannada,55,152.3558807373047,118
bf16,Kannada,56,296.89300537109375,302
bf16,Kannada,57,173.92636108398438,156
bf16,Kannada,58,247.3851776123047,192
bf16,Kannada,59,140.23239135742188,181
bf16,Kannada,60,292.35931396484375,380
bf16,Kannada,61,147.6912841796875,143
bf16,Kannada,62,138.80612182617188,105
bf16,Kannada,63,151.2761993408203,132
bf16,Kannada,64,318.6387939453125,281
bf16,Kannada,65,84.86990356445312,100
bf16,Kannada,66,488.2229919433594,488
bf16,Kannada,67,242.7052001953125,267
bf16,Kannada,68,88.66575622558594,76
bf16,Kannada,69,258.0003356933594,289
bf16,Kannada,70,233.79428100585938,169
bf16,Kannada,71,411.47100830078125,365
bf16,Kannada,72,313.2139892578125,273
bf16,Kannada,73,223.99038696289062,160
bf16,Kannada,74,341.1444091796875,238
bf16,Kannada,75,77.64734649658203,63
bf16,Kannada,76,76.83950805664062,72
bf16,Kannada,77,126.21806335449219,113
bf16,Kannada,78,348.90106201171875,363
bf16,Kannada,79,348.41790771484375,380
bf16,Kannada,80,186.43446350097656,148
bf16,Kannada,81,185.61534118652344,151
bf16,Kannada,82,229.18832397460938,141
bf16,Kannada,83,320.0120544433594,239
bf16,Kannada,84,129.4084930419922,68
bf16,Kannada,85,344.50738525390625,325
bf16,Kannada,86,100.28363037109375,79
bf16,Kannada,87,86.43989562988281,71
bf16,Kannada,88,165.01730346679688,115
bf16,Kannada,89,185.7918701171875,120
bf16,Kannada,90,113.37718963623047,120
bf16,Kannada,91,73.87057495117188,106
bf16,Kannada,92,158.7873992919922,166
bf16,Kannada,93,176.7345428466797,153
bf16,Kannada,94,185.27540588378906,98
bf16,Kannada,95,133.3267364501953,128
bf16,Kannada,96,87.1134033203125,68
bf16,Kannada,97,274.31097412109375,209
bf16,Kannada,98,279.1722412109375,207
bf16,Kannada,99,208.99819946289062,173
bf16,Kannada,100,127.6162338256836,103
bf16,Kannada,101,281.70025634765625,163
bf16,Kannada,102,143.64645385742188,108
bf16,Kannada,103,101.3918685913086,45
bf16,Kannada,104,126.39793395996094,50
bf16,Kannada,105,95.43556213378906,58
bf16,Kannada,106,123.078125,108
bf16,Kannada,107,79.42552185058594,67
bf16,Kannada,108,374.58319091796875,337
bf16,Kannada,109,244.73419189453125,221
bf16,Kannada,110,119.29586791992188,97
bf16,Kannada,111,147.80587768554688,127
bf16,Kannada,112,142.05953979492188,118
bf16,Kannada,113,111.62455749511719,54
bf16,Kannada,114,308.6759033203125,256
bf16,Kannada,115,259.44488525390625,181
bf16,Kannada,116,315.3797302246094,226
bf16,Kannada,117,235.2218017578125,172
bf16,Kannada,118,64.77686309814453,52
bf16,Kannada,119,465.8510437011719,309
bf16,Kannada,120,218.04942321777344,153
bf16,Kannada,121,239.47381591796875,170
bf16,Kannada,122,87.80728149414062,110
bf16,Kannada,123,55.70064926147461,42
bf16,Kannada,124,140.2939910888672,71
bf16,Kannada,125,161.1597900390625,112
bf16,Kannada,126,178.73606872558594,105
bf16,Kannada,127,100.32664489746094,87
bf16,Kannada,128,232.7612762451172,103
bf16,Kannada,129,191.1572265625,132
bf16,Kannada,130,280.81378173828125,173
bf16,Kannada,131,157.18399047851562,105
bf16,Kannada,132,180.8505859375,147
bf16,Kannada,133,203.7132568359375,167
bf16,Kannada,134,275.73394775390625,321
bf16,Kannada,135,332.73992919921875,298
bf16,Kannada,136,179.11514282226562,140
bf16,Kannada,137,107.32087707519531,114
bf16,Kannada,138,302.03533935546875,249
bf16,Kannada,139,156.064453125,144
bf16,Kannada,140,148.38539123535156,129
bf16,Kannada,141,196.55496215820312,187
bf16,Kannada,142,257.19134521484375,246
bf16,Kannada,143,187.06353759765625,155
bf16,Kannada,144,92.79817962646484,87
bf16,Kannada,145,260.90643310546875,266
bf16,Kannada,146,111.96530151367188,95
bf16,Kannada,147,320.1667175292969,286
bf16,Kannada,148,140.80001831054688,121
bf16,Kannada,149,269.1151428222656,231
bf16,Kannada,150,188.87301635742188,119
bf16,Kannada,151,200.22763061523438,159
bf16,Kannada,152,94.61539459228516,90
bf16,Kannada,153,242.34295654296875,149
bf16,Kannada,154,209.47268676757812,223
bf16,Kannada,155,117.43389892578125,86
bf16,Kannada,156,280.43701171875,209
bf16,Kannada,157,128.49575805664062,96
bf16,Kannada,158,172.68719482421875,155
bf16,Kannada,159,409.323974609375,254
bf16,Kannada,160,198.94268798828125,178
bf16,Kannada,161,99.06829833984375,81
bf16,Kannada,162,146.4465789794922,89
bf16,Kannada,163,231.85446166992188,216
bf16,Kannada,164,104.4342269897461,125
bf16,Kannada,165,126.38631439208984,104
bf16,Kannada,166,171.1992645263672,169
bf16,Kannada,167,129.37631225585938,86
bf16,Kannada,168,211.74732971191406,132
bf16,Kannada,169,89.96209716796875,91
bf16,Kannada,170,150.83160400390625,89
bf16,Kannada,171,167.9417266845703,163
bf16,Kannada,172,157.400146484375,157
bf16,Kannada,173,216.90936279296875,168
bf16,Kannada,174,235.09317016601562,167
bf16,Kannada,175,147.15882873535156,107
bf16,Kannada,176,178.88116455078125,172
bf16,Kannada,177,431.7869873046875,410
bf16,Kannada,178,143.78863525390625,160
bf16,Kannada,179,288.4024658203125,249
bf16,Kannada,180,254.1227264404297,204
bf16,Kannada,181,346.1702575683594,220
bf16,Kannada,182,175.07159423828125,160
bf16,Kannada,183,98.28182220458984,72
bf16,Kannada,184,116.20513916015625,76
bf16,Kannada,185,113.90933990478516,77
bf16,Kannada,186,262.53460693359375,249
bf16,Kannada,187,63.46595001220703,64
bf16,Kannada,188,323.0694580078125,299
bf16,Kannada,189,193.88243103027344,168
bf16,Kannada,190,165.20733642578125,123
bf16,Kannada,191,232.49609375,173
bf16,Kannada,192,136.1308135986328,122
bf16,Kannada,193,106.01322174072266,79
bf16,Kannada,194,128.02890014648438,152
bf16,Kannada,195,114.2722396850586,85
bf16,Kannada,196,91.45101165771484,58
bf16,Kannada,197,129.650390625,99
bf16,Kannada,198,145.12109375,106
bf16,Kannada,199,117.2313232421875,81
bf16,Kannada,200,131.67047119140625,153
bf16,Kannada,201,203.70901489257812,201
bf16,Kannada,202,167.1465606689453,171
bf16,Kannada,203,221.27957153320312,176
bf16,Kannada,204,166.68109130859375,143
bf16,Kannada,205,295.1633605957031,254
bf16,Kannada,206,182.78224182128906,234
bf16,Kannada,207,93.80842590332031,79
bf16,Kannada,208,148.2388153076172,144
bf16,Kannada,209,151.8237762451172,153
bf16,Kannada,210,145.66970825195312,151
bf16,Kannada,211,138.44110107421875,96
bf16,Kannada,212,151.23890686035156,140
bf16,Kannada,213,154.90322875976562,170
bf16,Kannada,214,462.39862060546875,411
bf16,Kannada,215,157.54859924316406,184
bf16,Kannada,216,193.92245483398438,136
bf16,Kannada,217,143.73255920410156,130
bf16,Kannada,218,275.54974365234375,271
bf16,Kannada,219,316.4541320800781,378
bf16,Kannada,220,120.88795471191406,141
bf16,Kannada,221,65.23384094238281,46
bf16,Kannada,222,258.51300048828125,299
bf16,Kannada,223,216.1452178955078,203
bf16,Kannada,224,61.649742126464844,54
bf16,Kannada,225,189.5360565185547,173
bf16,Kannada,226,247.3939208984375,151
bf16,Kannada,227,126.38423156738281,103
bf16,Kannada,228,232.77536010742188,143
bf16,Kannada,229,147.60797119140625,169
bf16,Kannada,230,105.78834533691406,105
bf16,Kannada,231,123.54566192626953,89
bf16,Kannada,232,256.826416015625,226
bf16,Kannada,233,129.20016479492188,122
bf16,Kannada,234,108.90522766113281,82
bf16,Kannada,235,145.93763732910156,112
bf16,Kannada,236,148.80247497558594,129
bf16,Kannada,237,218.61691284179688,206
bf16,Kannada,238,227.56976318359375,212
bf16,Kannada,239,177.96160888671875,191
bf16,Kannada,240,109.16883087158203,83
bf16,Kannada,241,167.32516479492188,170
bf16,Kannada,242,153.2004852294922,129
bf16,Kannada,243,194.13467407226562,157
bf16,Kannada,244,206.1902313232422,144
bf16,Kannada,245,80.45927429199219,42
bf16,Kannada,246,335.97027587890625,359
bf16,Kannada,247,82.24691772460938,74
bf16,Kannada,248,228.0343475341797,151
bf16,Kannada,249,126.61121368408203,106
bf16,Kannada,250,98.16783142089844,63
bf16,Kannada,251,340.2498779296875,343
bf16,Kannada,252,74.95803833007812,50
bf16,Kannada,253,173.91558837890625,125
bf16,Kannada,254,250.80506896972656,207
bf16,Kannada,255,125.36329650878906,117
bf16,Malayalam,0,243.5102081298828,214
bf16,Malayalam,1,225.74774169921875,220
bf16,Malayalam,2,133.365478515625,102
bf16,Malayalam,3,192.38729858398438,153
bf16,Malayalam,4,172.02320861816406,151
bf16,Malayalam,5,209.62940979003906,189
bf16,Malayalam,6,164.06817626953125,115
bf16,Malayalam,7,114.37081909179688,56
bf16,Malayalam,8,232.67303466796875,165
bf16,Malayalam,9,83.7051010131836,52
bf16,Malayalam,10,150.96466064453125,107
bf16,Malayalam,11,228.8243408203125,142
bf16,Malayalam,12,137.09112548828125,119
bf16,Malayalam,13,147.3299560546875,144
bf16,Malayalam,14,340.8426818847656,215
bf16,Malayalam,15,261.72930908203125,224
bf16,Malayalam,16,264.99798583984375,254
bf16,Malayalam,17,192.95278930664062,137
bf16,Malayalam,18,198.29550170898438,152
bf16,Malayalam,19,441.4158630371094,339
bf16,Malayalam,20,138.85867309570312,121
bf16,Malayalam,21,225.54148864746094,202
bf16,Malayalam,22,96.52442169189453,71
bf16,Malayalam,23,116.22389221191406,83
bf16,Malayalam,24,111.99857330322266,97
bf16,Malayalam,25,276.6932678222656,209
bf16,Malayalam,26,151.553466796875,145
bf16,Malayalam,27,96.64762878417969,107
bf16,Malayalam,28,121.77455139160156,77
bf16,Malayalam,29,58.7034912109375,52
bf16,Malayalam,30,195.86903381347656,139
bf16,Malayalam,31,171.36769104003906,135
bf16,Malayalam,32,193.75074768066406,125
bf16,Malayalam,33,155.6371307373047,161
bf16,Malayalam,34,132.31094360351562,94
bf16,Malayalam,35,170.10568237304688,123
bf16,Malayalam,36,268.9330139160156,188
bf16,Malayalam,37,187.95297241210938,124
bf16,Malayalam,38,172.46322631835938,144
bf16,Malayalam,39,115.35096740722656,94
bf16,Malayalam,40,131.71900939941406,145
bf16,Malayalam,41,346.1739501953125,340
bf16,Malayalam,42,86.64393615722656,105
bf16,Malayalam,43,267.7809753417969,293
bf16,Malayalam,44,258.801025390625,219
bf16,Malayalam,45,135.17747497558594,109
bf16,Malayalam,46,135.56948852539062,129
bf16,Malayalam,47,210.0435028076172,214
bf16,Malayalam,48,114.67599487304688,129
bf16,Malayalam,49,175.99752807617188,133
bf16,Malayalam,50,154.3963623046875,136
bf16,Malayalam,51,324.1547546386719,392
bf16,Malayalam,52,198.99465942382812,185
bf16,Malayalam,53,190.09548950195312,208
bf16,Malayalam,54,243.27845764160156,258
bf16,Malayalam,55,121.42939758300781,122
bf16,Malayalam,56,349.522216796875,360
bf16,Malayalam,57,189.90118408203125,172
bf16,Malayalam,58,213.17005920410156,197
bf16,Malayalam,59,193.3433380126953,197
bf16,Malayalam,60,299.01690673828125,329
bf16,Malayalam,61,161.30239868164062,176
bf16,Malayalam,62,138.01861572265625,108
bf16,Malayalam,63,189.25845336914062,162
bf16,Malayalam,64,346.4722900390625,309
bf16,Malayalam,65,105.43785095214844,111
bf16,Malayalam,66,435.05322265625,488
bf16,Malayalam,67,240.4316864013672,252
bf16,Malayalam,68,74.58303833007812,97
bf16,Malayalam,69,319.05743408203125,385
bf16,Malayalam,70,224.37782287597656,220
bf16,Malayalam,71,519.3607177734375,415
bf16,Malayalam,72,323.10821533203125,327
bf16,Malayalam,73,205.17160034179688,234
bf16,Malayalam,74,266.3553161621094,253
bf16,Malayalam,75,70.7346420288086,68
bf16,Malayalam,76,125.9652099609375,95
bf16,Malayalam,77,123.3747329711914,142
bf16,Malayalam,78,428.744873046875,399
bf16,Malayalam,79,340.7808532714844,423
bf16,Malayalam,80,206.96697998046875,185
bf16,Malayalam,81,168.21578979492188,177
bf16,Malayalam,82,211.14791870117188,182
bf16,Malayalam,83,312.4703674316406,280
bf16,Malayalam,84,123.93110656738281,84
bf16,Malayalam,85,326.1131591796875,340
bf16,Malayalam,86,121.73928833007812,105
bf16,Malayalam,87,83.51891326904297,68
bf16,Malayalam,88,171.43240356445312,143
bf16,Malayalam,89,143.20310974121094,121
bf16,Malayalam,90,98.23161315917969,149
bf16,Malayalam,91,77.3663330078125,123
bf16,Malayalam,92,196.6165771484375,172
bf16,Malayalam,93,145.3260498046875,133
bf16,Malayalam,94,141.06985473632812,103
bf16,Malayalam,95,137.11688232421875,158
bf16,Malayalam,96,90.97408294677734,67
bf16,Malayalam,97,317.3575439453125,234
bf16,Malayalam,98,266.1333923339844,250
bf16,Malayalam,99,244.41751098632812,205
bf16,Malayalam,100,120.69020080566406,105
bf16,Malayalam,101,298.47857666015625,202
bf16,Malayalam,102,146.21592712402344,120
bf16,Malayalam,103,103.14068603515625,62
bf16,Malayalam,104,87.16630554199219,64
bf16,Malayalam,105,73.61637878417969,49
bf16,Malayalam,106,128.17279052734375,125
bf16,Malayalam,107,92.15298461914062,82
bf16,Malayalam,108,383.4190368652344,356
bf16,Malayalam,109,253.6575469970703,214
bf16,Malayalam,110,144.44595336914062,102
bf16,Malayalam,111,136.92852783203125,144
bf16,Malayalam,112,146.5609893798828,121
bf16,Malayalam,113,104.59105682373047,82
bf16,Malayalam,114,357.4759521484375,305
bf16,Malayalam,115,191.84158325195312,156
bf16,Malayalam,116,317.9136962890625,264
bf16,Malayalam,117,182.2158660888672,191
bf16,Malayalam,118,95.19857788085938,60
bf16,Malayalam,119,398.42767333984375,296
bf16,Malayalam,120,214.24853515625,170
bf16,Malayalam,121,232.79434204101562,174
bf16,Malayalam,122,107.65888977050781,99
bf16,Malayalam,123,87.51290893554688,59
bf16,Malayalam,124,128.012451171875,84
bf16,Malayalam,125,146.68202209472656,108
bf16,Malayalam,126,143.9417724609375,117
bf16,Malayalam,127,94.88279724121094,93
bf16,Malayalam,128,181.32546997070312,85
bf16,Malayalam,129,152.34616088867188,132
bf16,Malayalam,130,233.84457397460938,174
bf16,Malayalam,131,145.89712524414062,102
bf16,Malayalam,132,187.9337158203125,161
bf16,Malayalam,133,174.38262939453125,183
bf16,Malayalam,134,270.67041015625,330
bf16,Malayalam,135,348.17724609375,343
bf16,Malayalam,136,155.20379638671875,170
bf16,Malayalam,137,104.89042663574219,113
bf16,Malayalam,138,299.564208984375,284
bf16,Malayalam,139,172.39910888671875,147
bf16,Malayalam,140,183.4412841796875,145
bf16,Malayalam,141,194.19749450683594,213
bf16,Malayalam,142,288.6567077636719,285
bf16,Malayalam,143,202.7046356201172,183
bf16,Malayalam,144,143.8753662109375,110
bf16,Malayalam,145,291.8392333984375,325
bf16,Malayalam,146,151.6014404296875,141
bf16,Malayalam,147,352.1781921386719,303
bf16,Malayalam,148,128.6464080810547,123
bf16,Malayalam,149,221.0465850830078,263
bf16,Malayalam,150,178.50418090820312,127
bf16,Malayalam,151,174.30905151367188,162
bf16,Malayalam,152,115.16117858886719,82
bf16,Malayalam,153,237.6500244140625,177
bf16,Malayalam,154,216.21084594726562,207
bf16,Malayalam,155,126.79898834228516,92
bf16,Malayalam,156,186.06381225585938,216
bf16,Malayalam,157,128.43968200683594,103
bf16,Malayalam,158,204.8616180419922,178
bf16,Malayalam,159,362.8021545410156,339
bf16,Malayalam,160,213.5413360595703,190
bf16,Malayalam,161,95.5563735961914,94
bf16,Malayalam,162,143.2080535888672,95
bf16,Malayalam,163,208.0196533203125,226
bf16,Malayalam,164,137.98196411132812,109
bf16,Malayalam,165,141.72715759277344,98
bf16,Malayalam,166,165.498046875,205
bf16,Malayalam,167,130.55154418945312,93
bf16,Malayalam,168,157.99392700195312,134
bf16,Malayalam,169,117.80595397949219,97
bf16,Malayalam,170,160.37057495117188,127
bf16,Malayalam,171,142.151123046875,113
bf16,Malayalam,172,163.08517456054688,169
bf16,Malayalam,173,236.2271728515625,182
bf16,Malayalam,174,200.01760864257812,164
bf16,Malayalam,175,164.43109130859375,113
bf16,Malayalam,176,195.628173828125,180
bf16,Malayalam,177,439.47149658203125,409
bf16,Malayalam,178,162.45147705078125,144
bf16,Malayalam,179,211.48806762695312,218
bf16,Malayalam,180,300.61737060546875,257
bf16,Malayalam,181,332.0177001953125,256
bf16,Malayalam,182,180.22518920898438,164
bf16,Malayalam,183,90.18437194824219,64
bf16,Malayalam,184,119.83004760742188,78
bf16,Malayalam,185,126.91236114501953,97
bf16,Malayalam,186,293.5333251953125,265
bf16,Malayalam,187,68.2503433227539,65
bf16,Malayalam,188,324.2109375,301
bf16,Malayalam,189,265.85943603515625,218
bf16,Malayalam,190,142.52273559570312,151
bf16,Malayalam,191,228.086669921875,196
bf16,Malayalam,192,174.46095275878906,126
bf16,Malayalam,193,129.48306274414062,72
bf16,Malayalam,194,137.39114379882812,155
bf16,Malayalam,195,144.0665740966797,95
bf16,Malayalam,196,88.4067153930664,53
bf16,Malayalam,197,140.16476440429688,122
bf16,Malayalam,198,135.34967041015625,125
bf16,Malayalam,199,146.20245361328125,106
bf16,Malayalam,200,152.7470245361328,190
bf16,Malayalam,201,200.18505859375,180
bf16,Malayalam,202,178.4366455078125,208
bf16,Malayalam,203,218.9638214111328,185
bf16,Malayalam,204,166.58819580078125,140
bf16,Malayalam,205,301.818603515625,252
bf16,Malayalam,206,196.1065673828125,263
bf16,Malayalam,207,102.34903717041016,74
bf16,Malayalam,208,114.62591552734375,142
bf16,Malayalam,209,170.82086181640625,140
bf16,Malayalam,210,117.21363830566406,136
bf16,Malayalam,211,147.98687744140625,98
bf16,Malayalam,212,133.97305297851562,126
bf16,Malayalam,213,164.64474487304688,178
bf16,Malayalam,214,415.10211181640625,403
bf16,Malayalam,215,162.42173767089844,181
bf16,Malayalam,216,152.89950561523438,150
bf16,Malayalam,217,123.77938079833984,122
bf16,Malayalam,218,258.0660400390625,272
bf16,Malayalam,219,358.4031982421875,412
bf16,Malayalam,220,113.1247787475586,136
bf16,Malayalam,221,59.19314193725586,56
bf16,Malayalam,222,292.9911804199219,287
bf16,Malayalam,223,201.76492309570312,213
bf16,Malayalam,224,69.0199203491211,62
bf16,Malayalam,225,167.9193878173828,152
bf16,Malayalam,226,222.36599731445312,172
bf16,Malayalam,227,127.02832794189453,87
bf16,Malayalam,228,195.78244018554688,132
bf16,Malayalam,229,179.1602783203125,197
bf16,Malayalam,230,114.43896484375,96
bf16,Malayalam,231,90.93310546875,74
bf16,Malayalam,232,256.6079406738281,293
bf16,Malayalam,233,141.673095703125,144
bf16,Malayalam,234,114.73258972167969,110
bf16,Malayalam,235,127.85093688964844,120
bf16,Malayalam,236,173.44577026367188,156
bf16,Malayalam,237,233.86265563964844,212
bf16,Malayalam,238,206.1451873779297,232
bf16,Malayalam,239,148.1488800048828,190
bf16,Malayalam,240,88.66224670410156,86
bf16,Malayalam,241,205.2127685546875,207
bf16,Malayalam,242,150.5426025390625,118
bf16,Malayalam,243,229.076904296875,201
bf16,Malayalam,244,209.90553283691406,182
bf16,Malayalam,245,69.73403930664062,54
bf16,Malayalam,246,274.2749328613281,351
bf16,Malayalam,247,105.93465423583984,80
bf16,Malayalam,248,187.72247314453125,156
bf16,Malayalam,249,147.51974487304688,110
bf16,Malayalam,250,118.40074157714844,86
bf16,Malayalam,251,343.61175537109375,348
bf16,Malayalam,252,83.14987182617188,42
bf16,Malayalam,253,118.6576919555664,125
bf16,Malayalam,254,265.99078369140625,222
bf16,Malayalam,255,159.4973907470703,145
int8,English,0,130.82395935058594,164
int8,English,1,110.77713012695312,193
int8,English,2,78.3888931274414,75
int8,English,3,114.54249572753906,152
int8,English,4,95.802978515625,130
int8,English,5,102.13945007324219,168
int8,English,6,63.86543655395508,109
int8,English,7,72.57424926757812,62
int8,English,8,104.11901092529297,147
int8,English,9,74.0774154663086,48
int8,English,10,87.775390625,87
int8,English,11,101.90312194824219,173
int8,English,12,78.01512145996094,102
int8,English,13,98.92784118652344,116
int8,English,14,197.58416748046875,192
int8,English,15,165.4351806640625,192
int8,English,16,162.16482543945312,218
int8,English,17,111.8918685913086,119
int8,English,18,106.93515014648438,165
int8,English,19,253.25247192382812,351
int8,English,20,86.54129791259766,115
int8,English,21,113.81941223144531,154
int8,English,22,50.707218170166016,90
int8,English,23,67.77080535888672,73
int8,English,24,60.90958786010742,76
int8,English,25,117.36366271972656,210
int8,English,26,79.64033508300781,140
int8,English,27,64.29270935058594,76
int8,English,28,60.02812957763672,64
int8,English,29,56.000709533691406,59
int8,English,30,37.797447204589844,92
int8,English,31,92.07951354980469,110
int8,English,32,128.1277618408203,110
int8,English,33,112.34585571289062,155
int8,English,34,89.19111633300781,110
int8,English,35,92.1988754272461,123
int8,English,36,131.21853637695312,180
int8,English,37,158.47572326660156,116
int8,English,38,98.60113525390625,124
int8,English,39,57.840492248535156,63
int8,English,40,67.26116943359375,121
int8,English,41,164.51504516601562,230
int8,English,42,62.91009521484375,75
int8,English,43,168.86753845214844,327
int8,English,44,107.87991333007812,207
int8,English,45,62.9456901550293,81
int8,English,46,59.09284210205078,78
int8,English,47,118.67672729492188,149
int8,English,48,65.58594512939453,115
int8,English,49,99.28224182128906,144
int8,English,50,111.31692504882812,121
int8,English,51,147.764404296875,275
int8,English,52,104.37943267822266,154
int8,English,53,99.04823303222656,144
int8,English,54,100.3131332397461,180
int8,English,55,89.81155395507812,117
int8,English,56,161.65228271484375,283
int8,English,57,82.71084594726562,121
int8,English,58,104.06199645996094,147
int8,English,59,110.4154052734375,187
int8,English,60,162.56903076171875,275
int8,English,61,84.53155517578125,138
int8,English,62,59.68265151977539,100
int8,English,63,78.1817398071289,128
int8,English,64,115.66292572021484,256
int8,English,65,33.13401794433594,134
int8,English,66,235.5108642578125,462
int8,English,67,123.43721008300781,193
int8,English,68,52.58262634277344,67
int8,English,69,135.56224060058594,304
int8,English,70,92.69392395019531,181
int8,English,71,205.31875610351562,387
int8,English,72,131.40272521972656,257
int8,English,73,95.947998046875,166
int8,English,74,162.2947540283203,216
int8,English,75,42.60408020019531,75
int8,English,76,51.94587707519531,89
int8,English,77,61.09296417236328,116
int8,English,78,256.2366943359375,313
int8,English,79,200.0494842529297,384
int8,English,80,78.90225219726562,120
int8,English,81,73.88352966308594,134
int8,English,82,126.24930572509766,148
int8,English,83,189.03118896484375,244
int8,English,84,68.9179916381836,80
int8,English,85,210.39801025390625,323
int8,English,86,46.96894073486328,74
int8,English,87,54.50535583496094,55
int8,English,88,85.07332611083984,120
int8,English,89,92.74763488769531,97
int8,English,90,54.942604064941406,107
int8,English,91,50.97025680541992,102
int8,English,92,78.3218994140625,121
int8,English,93,121.8619384765625,132
int8,English,94,81.91877746582031,86
int8,English,95,88.15888214111328,142
int8,English,96,56.96432113647461,80
int8,English,97,156.81719970703125,178
int8,English,98,172.3443603515625,243
int8,English,99,107.78010559082031,199
int8,English,100,70.09378051757812,88
int8,English,101,145.8030548095703,147
int8,English,102,103.26469421386719,80
int8,English,103,60.554534912109375,44
int8,English,104,57.410987854003906,44
int8,English,105,32.44908142089844,48
int8,English,106,63.528656005859375,92
int8,English,107,49.266204833984375,82
int8,English,108,205.918701171875,290
int8,English,109,120.67135620117188,192
int8,English,110,92.5106201171875,112
int8,English,111,69.82459259033203,120
int8,English,112,87.30902099609375,105
int8,English,113,67.9455337524414,62
int8,English,114,208.96127319335938,252
int8,English,115,137.07493591308594,137
int8,English,116,162.97048950195312,212
int8,English,117,99.66853332519531,146
int8,English,118,41.459903717041016,44
int8,English,119,259.2794494628906,286
int8,English,120,113.0819091796875,143
int8,English,121,153.7476348876953,169
int8,English,122,63.61360549926758,86
int8,English,123,54.5426139831543,46
int8,English,124,100.0250473022461,69
int8,English,125,92.70823669433594,102
int8,English,126,75.90129089355469,94
int8,English,127,47.37144470214844,88
int8,English,128,89.03221893310547,94
int8,English,129,89.85553741455078,121
int8,English,130,110.38054656982422,140
int8,English,131,87.38694763183594,99
int8,English,132,80.70384216308594,126
int8,English,133,110.80768585205078,134
int8,English,134,160.90402221679688,274
int8,English,135,225.77938842773438,327
int8,English,136,105.15232849121094,119
int8,English,137,73.96992492675781,105
int8,English,138,133.41441345214844,218
int8,English,139,121.17996978759766,137
int8,English,140,109.25967407226562,123
int8,English,141,130.43972778320312,180
int8,English,142,203.79782104492188,246
int8,English,143,112.28047180175781,145
int8,English,144,74.04942321777344,83
int8,English,145,159.03379821777344,253
int8,English,146,69.13191223144531,100
int8,English,147,213.286865234375,331
int8,English,148,86.41389465332031,112
int8,English,149,170.588623046875,239
int8,English,150,92.76756286621094,110
int8,English,151,120.75109100341797,158
int8,English,152,65.23210144042969,57
int8,English,153,130.32626342773438,150
